nohkameahttun	nohkameahttun	
njunnesuorat	njunnesuorat	
njealjejuolggat	firbeint	
nasisttalaš	nasisttalaš	
máŋggadáfot	máŋggadáfot	
máinnalmas	máinnalmas	
mystihkalaš	mystihkalaš	
moaittat	moaittat	
mihtus	dissenterende	
meksikánalaš	meksikánalaš	
meksikána	meksikána	
mearrediđolaš	mearrediđolaš	
maorigielat	maorigielat	
livttis	livttis	
litauenlaš	litauenlaš	
leavvi	leavvi	
kvalitatiiva	kvalitativ	
kosovo-albanalaš	kosovo-albanalaš	
jurddašmeahttun	jurddašmeahttun	
juovvái	juovvái	
itálialaš	itálialaš	
intellektuála	intellektuála	
iešoaivválaš	iešoaivválaš	
iešmielat	iešmielat	
hillágurralaš	hillágurralaš	
heavskkálaš	heavskkálaš	
guovtteávjjot	guovtteávjjot	
gudneheapme	gudneheapme	
girjerájusfágalaš	girjerájusfágalaš	
giellafágalaš	giellafágalaš	
frisalaš	frisalaš	
feministtalaš	feministtalaš	
elektralaš	elektralaš	
ekstremisttalaš	ekstremisttalaš	
egoisttalaš	egoisttalaš	
efesoslaš	efesoslaš	
ebmui	flott	
earágielat	earágielat	
ealljár	ealljár	
dánáigásaš	dánáigásaš	
doaŋgi	stiv	
doarespolitihkalaš	doarespolitihkalaš	
cealkemeahttun	cealkemeahttun	
beaivebálkkolaš	løsarbeider	
balahahkes	mistroisk	
automahtalaš	automahtalaš	
analogalaš	analogalaš	
alluvialaš	alluvialaš	
allateknologalaš	allateknologalaš	
agalaš	agalaš	
čáhppesvarat	mørk	
šveicalaš	šveicalaš	
šoavvat	suse	
čoarvái	med_store_horn	
šlárvvas	šlárvvas	
áigáiheivvolaš	áigáiheivvolaš	
áicevaš	áicevaš	
vánta	vant	
váljohkalaš	váljohkalaš	
vuođuheapme	vuođuheapme	
vuosttašluohkkálaš	vuosttašluohkkálaš	
vuoiggameahttun	vuoiggameahttun	
vuodjagoalki	vuodjagoalki	
virolaš	sedvanlig	
veahtas	for_lite_salt	
ungáralaš	ungáralaš	
tibehtalaš	tibehtalaš	
skuortnas	skuortnas	
skandinavialaš	skandinavialaš	
seađas	seađas	
ruoššagielat	ruoššagielat	
relatiiva	relatiiva	
produktiivvalaš	produktiivvalaš	
parlamenttalaš	parlamenttalaš	
ovdáneaddji	ovdáneaddji	
ovddasvástáduslaš	ovddasvástáduslaš	
oululaš	oululaš	
oruhahtti	oruhahtti	
orientálalaš	orientálalaš	
optimála	optimála	
olatmeahttun	olatmeahttun	
oanehissoajat	oanehissoajat	
nubbingielat	nubbingielat	
njávval	njávval	
našunalisttalaš	našunalisttalaš	
moaittehahtti	moaittehahtti	
miholaš	miholaš	
materialisttalaš	materialisttalaš	
lujávrrelaš	lujávrrelaš	
logibeaivásaš	logibeaivásaš	
loaččis	loaččis	
lissu	lissu	
lihkkoš	lihkkoš	
katolihkalaš	katolihkalaš	
juvssahahtti	juvssahahtti	
jienaheapme	jienaheapme	
ipmirdeaddji	ipmirdeaddji	
ipmilmeahttun	ugudelig	
ipmilbalolaš	ipmilbalolaš	
ideologálaš	ideologálaš	
humuheapme	humuheapme	
hehttejeaddji	hehttejeaddji	
heakkavárálaš	heakkavárálaš	
gáiggas	gáiggas	
guovttesuorat	guovttesuorat	
guhkedáleš	guhkedáleš	
guatemalalaš	guatemalalaš	
golmmajuvllat	golmmajuvllat	
goalus	uhyggelig	
giddat	giddat	
fidnoetihkalaš	fidnoetihkalaš	
elektronihkalaš	elektronihkalaš	
eavttoheapme	eavttoheapme	
eanandoallopolitihkalaš	eanandoallopolitihkalaš	
eahpeseriøsa	eahpeseriøsa	
eahpenjuolgat	eahpenjuolgat	
eahpemorálalaš	eahpemorálalaš	
eahpekritihkalaš	eahpekritihkalaš	
eahpejierpmálaš	eahpejierpmálaš	
eahpegovttolaš	eahpegovttolaš	
doarjjavuoruheapmi	doarjjavuoruheapmi	
diibmobeallásaš	diibmobeallásaš	
davviguovlluvuoruheapmi	davviguovlluvuoruheapmi	
buorrendoalli	buorrendoalli	
buorredáhton	buorredáhton	
boađusguvllot	boađusguvllot	
biologálaš	biologálaš	
beallešattot	beallešattot	
bargorievttálaš	bargorievttálaš	
badjelfámolaš	badjelfámolaš	
agibeaivválaš	agibeaivválaš	
čálaoahppavaš	čálaoahppavaš	
čuožžovaš	foreliggende	
čuoikkaheapme	čuoikkaheapme	
čuohtejahkásaš	čuohtejahkásaš	
čivra	čivra	
šamanisttalaš	šamanisttalaš	
šallat	šallat	
ávkkeheapme	ávkkeheapme	
árvvuheapme	árvvuheapme	
válddiheapme	válddiheapme	
vuođđolágalaš	grunnlovsmessig	
vearoheapme	vearoheapme	
vearditmeahttun	vearditmeahttun	
vaššái	vaššái	
traumáhtalaš	traumáhtalaš	
ságaheapme	ságaheapme	
stánžžas	stánžžas	
stáhtaidgaskasaš	stáhtaidgaskasaš	
stađđil	stađđil	
sosiálademokráhtalaš	sosiálademokráhtalaš	
somáhtalaš	somáhtalaš	
skánitlaš	skánitlaš	
skottálaš	skottálaš	
skihkaheapme	skihkaheapme	
sisilialaš	sisilialaš	
seriøsa	seriøsa	
ránesruškat	ránesruškat	
ráigái	ráigái	
rádjerasttildeaddji	rádjerasttildeaddji	
romanialaš	romanialaš	
riektehistorjjálaš	rettshistorisk	
reella	reella	
ođđavarat	ođđavarat	
ovttaveardásaš	ovttaveardásaš	
ovttabealálaš	ovttabealálaš	
olympalaš	olympalaš	
oktiigullevaš	oktiigullevaš	
nuortariikkalaš	nuortariikkalaš	
nohkavaš	nohkavaš	
noaidelágan	noaidelágan	
njuorggánlaš	njuorggánlaš	
njuohcci	njuohcci	
nigerialaš	nigerialaš	
mášolaš	mášolaš	
mieđis	mieđis	
meksikolaš	meksikolaš	
manlágan	manlágan	
maksimála	maksimála	
lávlolas	lávlolas	
luottaheapme	luottaheapme	
